time,measurement,value,field,type,device
2021-09-14 15:45:37:6100,IMU,7,gx,gyration,NXSCK
2021-09-14 15:45:37:6100,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:37:6100,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:37:6330,sensor,424,a0,adc,NXSAMPLEX
2021-09-14 15:45:37:6330,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 15:45:37:6330,sensor,84,a2,adc,NXSAMPLEX
2021-09-14 15:45:37:6700,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:37:6700,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:37:6700,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:37:6910,IMU,100,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:37:6910,IMU,-679,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:37:6910,IMU,325,az,acceleration,NXSAMPLEX
2021-09-14 15:45:37:7530,IMU,29,gx,gyration,NXSAMPLEX
2021-09-14 15:45:37:7530,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 15:45:37:7530,IMU,-3,gz,gyration,NXSAMPLEX
2021-09-14 15:45:37:7910,sensor,817,a0,adc,NXSCK
2021-09-14 15:45:37:7910,sensor,117,a1,adc,NXSCK
2021-09-14 15:45:37:7910,sensor,188,a2,adc,NXSCK
2021-09-14 15:45:37:8270,IMU,-2098,mx,magnet,NXSAMPLEX
2021-09-14 15:45:37:8270,IMU,973,my,magnet,NXSAMPLEX
2021-09-14 15:45:37:8270,IMU,-4866,mz,magnet,NXSAMPLEX
2021-09-14 15:45:37:8720,sensor,443,a0,adc,NXSAMPLEX
2021-09-14 15:45:37:8720,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:37:8720,sensor,68,a2,adc,NXSAMPLEX
2021-09-14 15:45:37:9090,IMU,20,gx,gyration,NXSCK
2021-09-14 15:45:37:9090,IMU,-17,gy,gyration,NXSCK
2021-09-14 15:45:37:9090,IMU,-1,gz,gyration,NXSCK
2021-09-14 15:45:37:9310,IMU,162,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:37:9310,IMU,-796,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:37:9310,IMU,301,az,acceleration,NXSAMPLEX
2021-09-14 15:45:37:9920,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:37:9920,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:37:9920,IMU,2,gz,gyration,NXSAMPLEX
2021-09-14 15:45:38:0520,IMU,-2275,mx,magnet,NXSAMPLEX
2021-09-14 15:45:38:0520,IMU,1112,my,magnet,NXSAMPLEX
2021-09-14 15:45:38:0520,IMU,-4864,mz,magnet,NXSAMPLEX
2021-09-14 15:45:38:0590,sensor,860,a0,adc,NXSCK
2021-09-14 15:45:38:0590,sensor,119,a1,adc,NXSCK
2021-09-14 15:45:38:0590,sensor,192,a2,adc,NXSCK
2021-09-14 15:45:38:1120,sensor,2737,a0,adc,NXSAMPLEX
2021-09-14 15:45:38:1120,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 15:45:38:1120,sensor,118,a2,adc,NXSAMPLEX
2021-09-14 15:45:38:1710,IMU,74,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:38:1710,IMU,-856,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:38:1710,IMU,466,az,acceleration,NXSAMPLEX
2021-09-14 15:45:38:2320,IMU,169,gx,gyration,NXSAMPLEX
2021-09-14 15:45:38:2320,IMU,10,gy,gyration,NXSAMPLEX
2021-09-14 15:45:38:2320,IMU,-9,gz,gyration,NXSAMPLEX
2021-09-14 15:45:38:2390,IMU,12,gx,gyration,NXSCK
2021-09-14 15:45:38:2390,IMU,-17,gy,gyration,NXSCK
2021-09-14 15:45:38:2390,IMU,-3,gz,gyration,NXSCK
2021-09-14 15:45:38:2940,IMU,-2131,mx,magnet,NXSAMPLEX
2021-09-14 15:45:38:2940,IMU,1031,my,magnet,NXSAMPLEX
2021-09-14 15:45:38:2940,IMU,-5476,mz,magnet,NXSAMPLEX
2021-09-14 15:45:38:3010,sensor,887,a0,adc,NXSCK
2021-09-14 15:45:38:3010,sensor,118,a1,adc,NXSCK
2021-09-14 15:45:38:3010,sensor,192,a2,adc,NXSCK
2021-09-14 15:45:38:3520,sensor,1819,a0,adc,NXSAMPLEX
2021-09-14 15:45:38:3520,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 15:45:38:3520,sensor,48,a2,adc,NXSAMPLEX
2021-09-14 15:45:38:3750,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:38:3750,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:38:3750,IMU,902,az,acceleration,NXSCK
2021-09-14 15:45:38:4110,IMU,-7,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:38:4110,IMU,-838,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:38:4110,IMU,501,az,acceleration,NXSAMPLEX
2021-09-14 15:45:38:4490,IMU,7,gx,gyration,NXSCK
2021-09-14 15:45:38:4490,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:38:4490,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:38:4710,IMU,2,gx,gyration,NXSAMPLEX
2021-09-14 15:45:38:4710,IMU,-16,gy,gyration,NXSAMPLEX
2021-09-14 15:45:38:4710,IMU,-13,gz,gyration,NXSAMPLEX
2021-09-14 15:45:38:5330,IMU,-2162,mx,magnet,NXSAMPLEX
2021-09-14 15:45:38:5330,IMU,913,my,magnet,NXSAMPLEX
2021-09-14 15:45:38:5330,IMU,-5585,mz,magnet,NXSAMPLEX
2021-09-14 15:45:38:5930,sensor,1433,a0,adc,NXSAMPLEX
2021-09-14 15:45:38:5930,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 15:45:38:5930,sensor,108,a2,adc,NXSAMPLEX
2021-09-14 15:45:38:6300,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:38:6300,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:38:6300,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:38:6520,IMU,0,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:38:6520,IMU,-843,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:38:6520,IMU,491,az,acceleration,NXSAMPLEX
2021-09-14 15:45:38:6900,IMU,-132,ax,acceleration,NXSCK
2021-09-14 15:45:38:6900,IMU,-430,ay,acceleration,NXSCK
2021-09-14 15:45:38:6900,IMU,906,az,acceleration,NXSCK
2021-09-14 15:45:38:7130,IMU,12,gx,gyration,NXSAMPLEX
2021-09-14 15:45:38:7130,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 15:45:38:7130,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 15:45:38:7500,IMU,8,gx,gyration,NXSCK
2021-09-14 15:45:38:7500,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:38:7500,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:38:7730,IMU,-2108,mx,magnet,NXSAMPLEX
2021-09-14 15:45:38:7730,IMU,902,my,magnet,NXSAMPLEX
2021-09-14 15:45:38:7730,IMU,-5504,mz,magnet,NXSAMPLEX
2021-09-14 15:45:38:8100,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:38:8100,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:38:8100,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:38:8330,sensor,1679,a0,adc,NXSAMPLEX
2021-09-14 15:45:38:8330,sensor,7,a1,adc,NXSAMPLEX
2021-09-14 15:45:38:8330,sensor,77,a2,adc,NXSAMPLEX
2021-09-14 15:45:38:8920,IMU,0,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:38:8920,IMU,-853,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:38:8920,IMU,495,az,acceleration,NXSAMPLEX
2021-09-14 15:45:38:9520,IMU,0,gx,gyration,NXSAMPLEX
2021-09-14 15:45:38:9520,IMU,-16,gy,gyration,NXSAMPLEX
2021-09-14 15:45:38:9520,IMU,-9,gz,gyration,NXSAMPLEX
2021-09-14 15:45:38:9910,sensor,890,a0,adc,NXSCK
2021-09-14 15:45:38:9910,sensor,122,a1,adc,NXSCK
2021-09-14 15:45:38:9910,sensor,191,a2,adc,NXSCK
2021-09-14 15:45:39:0350,IMU,-2131,mx,magnet,NXSAMPLEX
2021-09-14 15:45:39:0350,IMU,908,my,magnet,NXSAMPLEX
2021-09-14 15:45:39:0350,IMU,-5586,mz,magnet,NXSAMPLEX
2021-09-14 15:45:39:0720,sensor,2784,a0,adc,NXSAMPLEX
2021-09-14 15:45:39:0720,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:39:0720,sensor,70,a2,adc,NXSAMPLEX
2021-09-14 15:45:39:1320,IMU,-3,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:39:1320,IMU,-841,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:39:1320,IMU,478,az,acceleration,NXSAMPLEX
2021-09-14 15:45:39:1920,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:39:1920,IMU,-18,gy,gyration,NXSAMPLEX
2021-09-14 15:45:39:1920,IMU,-8,gz,gyration,NXSAMPLEX
