#,firmware,0.0.1,
#,devices,NXSCK,
#,product types,SOCK,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 13:22:56:6440,IMU,3,gy,gyration,NXSCK
2021-09-14 13:22:56:6440,IMU,-112,gz,gyration,NXSCK
2021-09-14 13:22:56:7050,IMU,-21,mx,magnet,NXSCK
2021-09-14 13:22:56:7050,IMU,84,my,magnet,NXSCK
2021-09-14 13:22:56:7050,IMU,1,mz,magnet,NXSCK
2021-09-14 13:22:56:7660,sensor,260,a0,adc,NXSCK
2021-09-14 13:22:56:7660,sensor,962,a1,adc,NXSCK
2021-09-14 13:22:56:7660,sensor,145,a2,adc,NXSCK
2021-09-14 13:22:56:8260,IMU,-200,ax,acceleration,NXSCK
2021-09-14 13:22:56:8260,IMU,-1016,ay,acceleration,NXSCK
2021-09-14 13:22:56:8260,IMU,980,az,acceleration,NXSCK
2021-09-14 13:22:56:8840,IMU,159,gx,gyration,NXSCK
2021-09-14 13:22:56:8840,IMU,-74,gy,gyration,NXSCK
2021-09-14 13:22:56:8840,IMU,-69,gz,gyration,NXSCK
2021-09-14 13:22:56:9460,IMU,-29,mx,magnet,NXSCK
2021-09-14 13:22:56:9460,IMU,86,my,magnet,NXSCK
2021-09-14 13:22:56:9460,IMU,-1,mz,magnet,NXSCK
2021-09-14 13:22:57:0050,sensor,290,a0,adc,NXSCK
2021-09-14 13:22:57:0050,sensor,262,a1,adc,NXSCK
2021-09-14 13:22:57:0050,sensor,6,a2,adc,NXSCK
2021-09-14 13:22:57:0940,IMU,-56,ax,acceleration,NXSCK
2021-09-14 13:22:57:0940,IMU,-1073,ay,acceleration,NXSCK
2021-09-14 13:22:57:0940,IMU,558,az,acceleration,NXSCK
2021-09-14 13:22:57:1550,IMU,-85,gx,gyration,NXSCK
2021-09-14 13:22:57:1550,IMU,-24,gy,gyration,NXSCK
2021-09-14 13:22:57:1550,IMU,-51,gz,gyration,NXSCK
2021-09-14 13:22:57:2150,IMU,-42,mx,magnet,NXSCK
2021-09-14 13:22:57:2150,IMU,94,my,magnet,NXSCK
2021-09-14 13:22:57:2150,IMU,-2,mz,magnet,NXSCK
2021-09-14 13:22:57:3050,sensor,80,a0,adc,NXSCK
2021-09-14 13:22:57:3050,sensor,83,a1,adc,NXSCK
2021-09-14 13:22:57:3050,sensor,16,a2,adc,NXSCK
2021-09-14 13:22:57:3640,IMU,152,ax,acceleration,NXSCK
2021-09-14 13:22:57:3640,IMU,-635,ay,acceleration,NXSCK
2021-09-14 13:22:57:3640,IMU,365,az,acceleration,NXSCK
2021-09-14 13:22:57:4540,IMU,45,gx,gyration,NXSCK
2021-09-14 13:22:57:4540,IMU,-65,gy,gyration,NXSCK
2021-09-14 13:22:57:4540,IMU,-45,gz,gyration,NXSCK
2021-09-14 13:22:57:5140,IMU,-47,mx,magnet,NXSCK
2021-09-14 13:22:57:5140,IMU,102,my,magnet,NXSCK
2021-09-14 13:22:57:5140,IMU,0,mz,magnet,NXSCK
2021-09-14 13:22:57:5750,sensor,90,a0,adc,NXSCK
2021-09-14 13:22:57:5750,sensor,99,a1,adc,NXSCK
2021-09-14 13:22:57:5750,sensor,3,a2,adc,NXSCK
2021-09-14 13:22:57:6350,IMU,113,ax,acceleration,NXSCK
2021-09-14 13:22:57:6350,IMU,-796,ay,acceleration,NXSCK
2021-09-14 13:22:57:6350,IMU,403,az,acceleration,NXSCK
2021-09-14 13:22:57:6950,IMU,38,gx,gyration,NXSCK
2021-09-14 13:22:57:6950,IMU,126,gy,gyration,NXSCK
2021-09-14 13:22:57:6950,IMU,-43,gz,gyration,NXSCK
2021-09-14 13:22:57:8440,IMU,-39,mx,magnet,NXSCK
2021-09-14 13:22:57:8440,IMU,102,my,magnet,NXSCK
2021-09-14 13:22:57:8440,IMU,0,mz,magnet,NXSCK
2021-09-14 13:22:57:9040,IMU,88,ax,acceleration,NXSCK
2021-09-14 13:22:57:9040,IMU,-969,ay,acceleration,NXSCK
2021-09-14 13:22:57:9040,IMU,459,az,acceleration,NXSCK
2021-09-14 13:22:58:0260,IMU,-112,gx,gyration,NXSCK
2021-09-14 13:22:58:0260,IMU,87,gy,gyration,NXSCK
2021-09-14 13:22:58:0260,IMU,-72,gz,gyration,NXSCK
2021-09-14 13:22:58:0850,sensor,76,a0,adc,NXSCK
2021-09-14 13:22:58:0850,sensor,134,a1,adc,NXSCK
2021-09-14 13:22:58:0850,sensor,9,a2,adc,NXSCK
2021-09-14 13:22:58:1440,IMU,121,ax,acceleration,NXSCK
2021-09-14 13:22:58:1440,IMU,-938,ay,acceleration,NXSCK
2021-09-14 13:22:58:1440,IMU,362,az,acceleration,NXSCK
2021-09-14 13:22:58:2040,IMU,5,gx,gyration,NXSCK
2021-09-14 13:22:58:2040,IMU,54,gy,gyration,NXSCK
2021-09-14 13:22:58:2040,IMU,-3,gz,gyration,NXSCK
2021-09-14 13:22:58:2650,IMU,-23,mx,magnet,NXSCK
2021-09-14 13:22:58:2650,IMU,111,my,magnet,NXSCK
2021-09-14 13:22:58:2650,IMU,7,mz,magnet,NXSCK
2021-09-14 13:22:58:3270,sensor,106,a0,adc,NXSCK
2021-09-14 13:22:58:3270,sensor,154,a1,adc,NXSCK
2021-09-14 13:22:58:3270,sensor,140,a2,adc,NXSCK
2021-09-14 13:22:58:4730,IMU,81,ax,acceleration,NXSCK
2021-09-14 13:22:58:4730,IMU,-970,ay,acceleration,NXSCK
2021-09-14 13:22:58:4730,IMU,301,az,acceleration,NXSCK
2021-09-14 13:22:58:5340,IMU,-19,mx,magnet,NXSCK
2021-09-14 13:22:58:5340,IMU,113,my,magnet,NXSCK
2021-09-14 13:22:58:5340,IMU,11,mz,magnet,NXSCK
2021-09-14 13:22:58:5940,sensor,119,a0,adc,NXSCK
2021-09-14 13:22:58:5940,sensor,138,a1,adc,NXSCK
2021-09-14 13:22:58:5940,sensor,224,a2,adc,NXSCK
2021-09-14 13:22:58:6850,IMU,15,ax,acceleration,NXSCK
2021-09-14 13:22:58:6850,IMU,-1019,ay,acceleration,NXSCK
2021-09-14 13:22:58:6850,IMU,307,az,acceleration,NXSCK
2021-09-14 13:22:58:7750,IMU,-13,gx,gyration,NXSCK
2021-09-14 13:22:58:7750,IMU,15,gy,gyration,NXSCK
2021-09-14 13:22:58:7750,IMU,43,gz,gyration,NXSCK
2021-09-14 13:22:58:8340,IMU,-16,mx,magnet,NXSCK
2021-09-14 13:22:58:8340,IMU,112,my,magnet,NXSCK
2021-09-14 13:22:58:8340,IMU,13,mz,magnet,NXSCK
2021-09-14 13:22:58:9250,sensor,65,a0,adc,NXSCK
2021-09-14 13:22:58:9250,sensor,114,a1,adc,NXSCK
2021-09-14 13:22:58:9250,sensor,96,a2,adc,NXSCK
2021-09-14 13:22:58:9840,IMU,-192,ax,acceleration,NXSCK
2021-09-14 13:22:58:9840,IMU,-938,ay,acceleration,NXSCK
2021-09-14 13:22:58:9840,IMU,215,az,acceleration,NXSCK
2021-09-14 13:22:59:0430,IMU,-10,gx,gyration,NXSCK
2021-09-14 13:22:59:0430,IMU,-35,gy,gyration,NXSCK
2021-09-14 13:22:59:0430,IMU,1,gz,gyration,NXSCK
2021-09-14 13:22:59:1060,IMU,-10,mx,magnet,NXSCK
2021-09-14 13:22:59:1060,IMU,109,my,magnet,NXSCK
2021-09-14 13:22:59:1060,IMU,17,mz,magnet,NXSCK
2021-09-14 13:22:59:1660,sensor,99,a0,adc,NXSCK
2021-09-14 13:22:59:1660,sensor,169,a1,adc,NXSCK
2021-09-14 13:22:59:1660,sensor,73,a2,adc,NXSCK
2021-09-14 13:22:59:3150,IMU,33,gx,gyration,NXSCK
2021-09-14 13:22:59:3150,IMU,-74,gy,gyration,NXSCK
2021-09-14 13:22:59:3150,IMU,-28,gz,gyration,NXSCK
2021-09-14 13:22:59:3750,IMU,-13,mx,magnet,NXSCK
2021-09-14 13:22:59:3750,IMU,110,my,magnet,NXSCK
2021-09-14 13:22:59:3750,IMU,13,mz,magnet,NXSCK
2021-09-14 13:22:59:6440,IMU,29,gx,gyration,NXSCK
2021-09-14 13:22:59:6440,IMU,9,gy,gyration,NXSCK
2021-09-14 13:22:59:6440,IMU,33,gz,gyration,NXSCK
2021-09-14 13:22:59:7030,IMU,-12,mx,magnet,NXSCK
2021-09-14 13:22:59:7030,IMU,104,my,magnet,NXSCK
2021-09-14 13:22:59:7030,IMU,10,mz,magnet,NXSCK
2021-09-14 13:22:59:8240,sensor,155,a0,adc,NXSCK
2021-09-14 13:22:59:8240,sensor,209,a1,adc,NXSCK
2021-09-14 13:22:59:8240,sensor,135,a2,adc,NXSCK
2021-09-14 13:22:59:8840,IMU,34,gx,gyration,NXSCK
2021-09-14 13:22:59:8840,IMU,-166,gy,gyration,NXSCK
2021-09-14 13:22:59:8840,IMU,-24,gz,gyration,NXSCK
2021-09-14 13:22:59:9450,IMU,-18,mx,magnet,NXSCK
2021-09-14 13:22:59:9450,IMU,114,my,magnet,NXSCK
2021-09-14 13:22:59:9450,IMU,11,mz,magnet,NXSCK
2021-09-14 13:23:00:0040,sensor,140,a0,adc,NXSCK
2021-09-14 13:23:00:0040,sensor,158,a1,adc,NXSCK
2021-09-14 13:23:00:0040,sensor,549,a2,adc,NXSCK
2021-09-14 13:23:00:0650,IMU,-41,ax,acceleration,NXSCK
2021-09-14 13:23:00:0650,IMU,-827,ay,acceleration,NXSCK
2021-09-14 13:23:00:0650,IMU,450,az,acceleration,NXSCK
2021-09-14 13:23:00:1250,IMU,125,gx,gyration,NXSCK
2021-09-14 13:23:00:1250,IMU,-156,gy,gyration,NXSCK
2021-09-14 13:23:00:1250,IMU,89,gz,gyration,NXSCK
2021-09-14 13:23:00:2160,IMU,-23,mx,magnet,NXSCK
2021-09-14 13:23:00:2160,IMU,98,my,magnet,NXSCK
2021-09-14 13:23:00:2160,IMU,1,mz,magnet,NXSCK
2021-09-14 13:23:00:3060,sensor,174,a0,adc,NXSCK
2021-09-14 13:23:00:3060,sensor,211,a1,adc,NXSCK
2021-09-14 13:23:00:3060,sensor,228,a2,adc,NXSCK
2021-09-14 13:23:00:3950,IMU,-186,ax,acceleration,NXSCK
2021-09-14 13:23:00:3950,IMU,-805,ay,acceleration,NXSCK
2021-09-14 13:23:00:3950,IMU,529,az,acceleration,NXSCK
2021-09-14 13:23:00:4850,IMU,-26,gx,gyration,NXSCK
2021-09-14 13:23:00:4850,IMU,-49,gy,gyration,NXSCK
2021-09-14 13:23:00:4850,IMU,6,gz,gyration,NXSCK
2021-09-14 13:23:00:5740,IMU,-27,mx,magnet,NXSCK
2021-09-14 13:23:00:5740,IMU,99,my,magnet,NXSCK
2021-09-14 13:23:00:5740,IMU,0,mz,magnet,NXSCK
2021-09-14 13:23:00:6940,sensor,88,a0,adc,NXSCK
2021-09-14 13:23:00:6940,sensor,170,a1,adc,NXSCK
2021-09-14 13:23:00:6940,sensor,252,a2,adc,NXSCK
2021-09-14 13:23:00:7540,IMU,-18,gx,gyration,NXSCK
2021-09-14 13:23:00:7540,IMU,-81,gy,gyration,NXSCK
2021-09-14 13:23:00:7540,IMU,-5,gz,gyration,NXSCK
2021-09-14 13:23:00:8140,IMU,-38,mx,magnet,NXSCK
2021-09-14 13:23:00:8140,IMU,101,my,magnet,NXSCK
2021-09-14 13:23:00:8140,IMU,-1,mz,magnet,NXSCK
2021-09-14 13:23:00:8740,sensor,101,a0,adc,NXSCK
2021-09-14 13:23:00:8740,sensor,169,a1,adc,NXSCK
2021-09-14 13:23:00:8740,sensor,242,a2,adc,NXSCK
2021-09-14 13:23:00:9330,IMU,-58,ax,acceleration,NXSCK
2021-09-14 13:23:00:9330,IMU,-863,ay,acceleration,NXSCK
2021-09-14 13:23:00:9330,IMU,565,az,acceleration,NXSCK
2021-09-14 13:23:00:9950,IMU,33,gx,gyration,NXSCK
2021-09-14 13:23:00:9950,IMU,-45,gy,gyration,NXSCK
2021-09-14 13:23:00:9950,IMU,-15,gz,gyration,NXSCK
2021-09-14 13:23:01:0530,IMU,-42,mx,magnet,NXSCK
2021-09-14 13:23:01:0530,IMU,101,my,magnet,NXSCK
2021-09-14 13:23:01:0530,IMU,0,mz,magnet,NXSCK
2021-09-14 13:23:01:1140,sensor,204,a0,adc,NXSCK
2021-09-14 13:23:01:1140,sensor,276,a1,adc,NXSCK
2021-09-14 13:23:01:1140,sensor,86,a2,adc,NXSCK
2021-09-14 13:23:01:2950,IMU,-126,ax,acceleration,NXSCK
2021-09-14 13:23:01:2950,IMU,-694,ay,acceleration,NXSCK
2021-09-14 13:23:01:2950,IMU,550,az,acceleration,NXSCK
2021-09-14 13:23:01:3560,IMU,-40,mx,magnet,NXSCK
2021-09-14 13:23:01:3560,IMU,97,my,magnet,NXSCK
2021-09-14 13:23:01:3560,IMU,-2,mz,magnet,NXSCK
2021-09-14 13:23:01:4160,sensor,160,a0,adc,NXSCK
2021-09-14 13:23:01:4160,sensor,243,a1,adc,NXSCK
2021-09-14 13:23:01:4160,sensor,227,a2,adc,NXSCK
2021-09-14 13:23:01:4760,IMU,-358,ax,acceleration,NXSCK
2021-09-14 13:23:01:4760,IMU,-689,ay,acceleration,NXSCK
2021-09-14 13:23:01:4760,IMU,609,az,acceleration,NXSCK
2021-09-14 13:23:01:5340,IMU,-61,gx,gyration,NXSCK
2021-09-14 13:23:01:5340,IMU,157,gy,gyration,NXSCK
2021-09-14 13:23:01:5340,IMU,178,gz,gyration,NXSCK
2021-09-14 13:23:01:6230,IMU,-24,mx,magnet,NXSCK
2021-09-14 13:23:01:6230,IMU,96,my,magnet,NXSCK
2021-09-14 13:23:01:6230,IMU,0,mz,magnet,NXSCK
2021-09-14 13:23:01:6840,sensor,189,a0,adc,NXSCK
2021-09-14 13:23:01:6840,sensor,188,a1,adc,NXSCK
2021-09-14 13:23:01:6840,sensor,255,a2,adc,NXSCK
2021-09-14 13:23:01:7440,IMU,-992,ax,acceleration,NXSCK
2021-09-14 13:23:01:7440,IMU,-697,ay,acceleration,NXSCK
2021-09-14 13:23:01:7440,IMU,-403,az,acceleration,NXSCK
2021-09-14 13:23:01:8040,IMU,-249,gx,gyration,NXSCK
2021-09-14 13:23:01:8040,IMU,-25,gy,gyration,NXSCK
2021-09-14 13:23:01:8040,IMU,90,gz,gyration,NXSCK
2021-09-14 13:23:01:8650,IMU,-21,mx,magnet,NXSCK
2021-09-14 13:23:01:8650,IMU,110,my,magnet,NXSCK
2021-09-14 13:23:01:8650,IMU,7,mz,magnet,NXSCK
2021-09-14 13:23:01:9250,sensor,175,a0,adc,NXSCK
2021-09-14 13:23:01:9250,sensor,234,a1,adc,NXSCK
2021-09-14 13:23:01:9250,sensor,175,a2,adc,NXSCK
2021-09-14 13:23:01:9840,IMU,-604,ax,acceleration,NXSCK
2021-09-14 13:23:01:9840,IMU,-669,ay,acceleration,NXSCK
2021-09-14 13:23:01:9840,IMU,-120,az,acceleration,NXSCK
2021-09-14 13:23:02:1340,IMU,-192,gx,gyration,NXSCK
2021-09-14 13:23:02:1340,IMU,-121,gy,gyration,NXSCK
2021-09-14 13:23:02:1340,IMU,140,gz,gyration,NXSCK
2021-09-14 13:23:02:1970,sensor,253,a0,adc,NXSCK
2021-09-14 13:23:02:1970,sensor,305,a1,adc,NXSCK
2021-09-14 13:23:02:1970,sensor,241,a2,adc,NXSCK
2021-09-14 13:23:02:2530,IMU,-908,ax,acceleration,NXSCK
2021-09-14 13:23:02:2530,IMU,-490,ay,acceleration,NXSCK
2021-09-14 13:23:02:2530,IMU,-155,az,acceleration,NXSCK
2021-09-14 13:23:02:3150,IMU,-56,gx,gyration,NXSCK
2021-09-14 13:23:02:3150,IMU,8,gy,gyration,NXSCK
2021-09-14 13:23:02:3150,IMU,260,gz,gyration,NXSCK
2021-09-14 13:23:02:3770,IMU,-19,mx,magnet,NXSCK
2021-09-14 13:23:02:3770,IMU,122,my,magnet,NXSCK
2021-09-14 13:23:02:3770,IMU,22,mz,magnet,NXSCK
2021-09-14 13:23:02:4360,sensor,223,a0,adc,NXSCK
2021-09-14 13:23:02:4360,sensor,184,a1,adc,NXSCK
2021-09-14 13:23:02:4360,sensor,176,a2,adc,NXSCK
2021-09-14 13:23:02:5550,IMU,-1085,ax,acceleration,NXSCK
2021-09-14 13:23:02:5550,IMU,101,ay,acceleration,NXSCK
2021-09-14 13:23:02:5550,IMU,-52,az,acceleration,NXSCK
2021-09-14 13:23:02:6150,IMU,98,gx,gyration,NXSCK
2021-09-14 13:23:02:6150,IMU,97,gy,gyration,NXSCK
2021-09-14 13:23:02:6150,IMU,226,gz,gyration,NXSCK
2021-09-14 13:23:02:6740,IMU,-2,mx,magnet,NXSCK
2021-09-14 13:23:02:6740,IMU,106,my,magnet,NXSCK
2021-09-14 13:23:02:6740,IMU,27,mz,magnet,NXSCK
2021-09-14 13:23:02:7340,sensor,185,a0,adc,NXSCK
2021-09-14 13:23:02:7340,sensor,236,a1,adc,NXSCK
2021-09-14 13:23:02:7340,sensor,102,a2,adc,NXSCK
